MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
HDD;67108864;int;4;10;chrono::high_resolution_clock;3,466267;3,567224;2,296464;3,567203;99,999417%;0,274145;0,270281;30,309193;0,270260;99,992304%
HDD;71303168;int;4;1;chrono::high_resolution_clock;3,552093;3,761879;2,313737;3,761858;99,999447%;0,289613;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;2;chrono::high_resolution_clock;3,985098;3,761879;2,313737;3,761858;99,999447%;0,281581;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;3;chrono::high_resolution_clock;3,768900;3,761879;2,313737;3,761858;99,999447%;0,282119;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;4;chrono::high_resolution_clock;3,990072;3,761879;2,313737;3,761858;99,999447%;0,281037;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;5;chrono::high_resolution_clock;3,755464;3,761879;2,313737;3,761858;99,999447%;0,290050;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;6;chrono::high_resolution_clock;3,779952;3,761879;2,313737;3,761858;99,999447%;0,282307;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;7;chrono::high_resolution_clock;3,965007;3,761879;2,313737;3,761858;99,999447%;0,301768;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;8;chrono::high_resolution_clock;3,578874;3,761879;2,313737;3,761858;99,999447%;0,302330;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;9;chrono::high_resolution_clock;3,626516;3,761879;2,313737;3,761858;99,999447%;0,283831;0,288163;30,205076;0,288143;99,992782%
HDD;71303168;int;4;10;chrono::high_resolution_clock;3,616813;3,761879;2,313737;3,761858;99,999447%;0,286999;0,288163;30,205076;0,288143;99,992782%
HDD;75497472;int;4;1;chrono::high_resolution_clock;3,799157;3,942156;2,337807;3,942135;99,999472%;0,296272;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;2;chrono::high_resolution_clock;4,012020;3,942156;2,337807;3,942135;99,999472%;0,299820;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;3;chrono::high_resolution_clock;4,071814;3,942156;2,337807;3,942135;99,999472%;0,317178;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;4;chrono::high_resolution_clock;3,925775;3,942156;2,337807;3,942135;99,999472%;0,316741;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;5;chrono::high_resolution_clock;4,198207;3,942156;2,337807;3,942135;99,999472%;0,305870;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;6;chrono::high_resolution_clock;3,963849;3,942156;2,337807;3,942135;99,999472%;0,296413;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;7;chrono::high_resolution_clock;3,882030;3,942156;2,337807;3,942135;99,999472%;0,301947;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;8;chrono::high_resolution_clock;3,872417;3,942156;2,337807;3,942135;99,999472%;0,300059;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;9;chrono::high_resolution_clock;3,872223;3,942156;2,337807;3,942135;99,999472%;0,295515;0,303447;30,371043;0,303426;99,993145%
HDD;75497472;int;4;10;chrono::high_resolution_clock;3,824070;3,942156;2,337807;3,942135;99,999472%;0,304654;0,303447;30,371043;0,303426;99,993145%
HDD;79691776;int;4;1;chrono::high_resolution_clock;4,075383;4,156511;2,340424;4,156490;99,999500%;0,332585;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;2;chrono::high_resolution_clock;4,377482;4,156511;2,340424;4,156490;99,999500%;0,323433;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;3;chrono::high_resolution_clock;4,295089;4,156511;2,340424;4,156490;99,999500%;0,321845;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;4;chrono::high_resolution_clock;4,390899;4,156511;2,340424;4,156490;99,999500%;0,345509;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;5;chrono::high_resolution_clock;4,125698;4,156511;2,340424;4,156490;99,999500%;0,319591;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;6;chrono::high_resolution_clock;4,152369;4,156511;2,340424;4,156490;99,999500%;0,328960;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;7;chrono::high_resolution_clock;4,115905;4,156511;2,340424;4,156490;99,999500%;0,320633;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;8;chrono::high_resolution_clock;4,243664;4,156511;2,340424;4,156490;99,999500%;0,327367;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;9;chrono::high_resolution_clock;4,130190;4,156511;2,340424;4,156490;99,999500%;0,317290;0,326252;29,817435;0,326231;99,993625%
HDD;79691776;int;4;10;chrono::high_resolution_clock;3,658433;4,156511;2,340424;4,156490;99,999500%;0,325309;0,326252;29,817435;0,326231;99,993625%
HDD;83886080;int;4;1;chrono::high_resolution_clock;4,175887;4,459355;2,296296;4,459334;99,999534%;0,357690;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;2;chrono::high_resolution_clock;4,421870;4,459355;2,296296;4,459334;99,999534%;0,334839;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;3;chrono::high_resolution_clock;4,525232;4,459355;2,296296;4,459334;99,999534%;0,344836;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;4;chrono::high_resolution_clock;4,454118;4,459355;2,296296;4,459334;99,999534%;0,338313;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;5;chrono::high_resolution_clock;4,421936;4,459355;2,296296;4,459334;99,999534%;0,360110;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;6;chrono::high_resolution_clock;4,476656;4,459355;2,296296;4,459334;99,999534%;0,344242;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;7;chrono::high_resolution_clock;4,636663;4,459355;2,296296;4,459334;99,999534%;0,357536;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;8;chrono::high_resolution_clock;4,630201;4,459355;2,296296;4,459334;99,999534%;0,339898;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;9;chrono::high_resolution_clock;4,543124;4,459355;2,296296;4,459334;99,999534%;0,354535;0,347147;29,497599;0,347126;99,994008%
HDD;83886080;int;4;10;chrono::high_resolution_clock;4,307860;4,459355;2,296296;4,459334;99,999534%;0,339469;0,347147;29,497599;0,347126;99,994008%
